iteration,current,best,temp
1,4.16405e+06,4.16405e+06,180000.000000
2,4170584.987500,4164051.637500,180000.000000
3,3545398.737500,3545398.737500,180000.000000
4,3543009.675000,3543009.675000,180000.000000
5,3555828.162500,3543009.675000,180000.000000
6,3555828.162500,3543009.675000,179100.000000
7,3518403.112500,3518403.112500,179100.000000
8,3555855.825000,3518403.112500,179100.000000
9,3552733.575000,3518403.112500,179100.000000
10,3553343.250000,3518403.112500,179100.000000
11,3548014.500000,3518403.112500,178204.500000
12,3540301.237500,3518403.112500,178204.500000
13,3538164.162500,3518403.112500,178204.500000
14,3526979.825000,3518403.112500,178204.500000
15,3594410.825000,3518403.112500,178204.500000
16,3573507.012500,3518403.112500,177313.477500
17,3586210.412500,3518403.112500,177313.477500
18,3586740.612500,3518403.112500,177313.477500
19,3594571.512500,3518403.112500,177313.477500
20,3642022.550000,3518403.112500,177313.477500
21,3635984.975000,3518403.112500,176426.910113
22,3633939.387500,3518403.112500,176426.910113
23,3819065.187500,3518403.112500,176426.910113
24,3819065.187500,3518403.112500,176426.910113
25,3812994.537500,3518403.112500,176426.910113
26,3847275.725000,3518403.112500,175544.775562
27,3892608.762500,3518403.112500,175544.775562
28,3883018.662500,3518403.112500,175544.775562
29,3883018.662500,3518403.112500,175544.775562
30,3888788.262500,3518403.112500,175544.775562
31,3889641.062500,3518403.112500,174667.051684
32,3537067.862500,3518403.112500,174667.051684
33,3537268.750000,3518403.112500,174667.051684
34,3538299.500000,3518403.112500,174667.051684
35,3535110.437500,3518403.112500,174667.051684
36,3535461.887500,3518403.112500,173793.716426
37,3532653.587500,3518403.112500,173793.716426
38,3538556.400000,3518403.112500,173793.716426
39,3513119.200000,3513119.200000,173793.716426
40,3527085.150000,3513119.200000,173793.716426
41,3531920.925000,3513119.200000,172924.747844
42,3574630.612500,3513119.200000,172924.747844
43,3566176.012500,3513119.200000,172924.747844
44,3583126.012500,3513119.200000,172924.747844
45,3574763.312500,3513119.200000,172924.747844
46,3573504.637500,3513119.200000,172060.124104
47,3573612.300000,3513119.200000,172060.124104
48,3551458.862500,3513119.200000,172060.124104
49,3424275.662500,3424275.662500,172060.124104
50,3350505.287500,3350505.287500,172060.124104
51,3351439.687500,3350505.287500,171199.823484
52,3343652.187500,3343652.187500,171199.823484
53,3136375.287500,3136375.287500,171199.823484
54,3134581.687500,3134581.687500,171199.823484
55,3142084.575000,3134581.687500,171199.823484
56,3121833.975000,3121833.975000,170343.824366
57,3142275.225000,3121833.975000,170343.824366
58,3156012.225000,3121833.975000,170343.824366
59,3106903.312500,3106903.312500,170343.824366
60,3106903.312500,3106903.312500,170343.824366
61,3107789.912500,3106903.312500,169492.105245
62,3180182.675000,3106903.312500,169492.105245
63,3159774.875000,3106903.312500,169492.105245
64,3164564.187500,3106903.312500,169492.105245
65,3161615.962500,3106903.312500,169492.105245
66,3168546.075000,3106903.312500,168644.644718
67,3166803.575000,3106903.312500,168644.644718
68,3165000.950000,3106903.312500,168644.644718
69,3165000.950000,3106903.312500,168644.644718
70,3165000.950000,3106903.312500,168644.644718
71,3184323.125000,3106903.312500,167801.421495
72,3178592.025000,3106903.312500,167801.421495
73,3184295.450000,3106903.312500,167801.421495
74,3191932.725000,3106903.312500,167801.421495
75,3173125.137500,3106903.312500,167801.421495
76,3167148.937500,3106903.312500,166962.414387
77,3165011.250000,3106903.312500,166962.414387
78,3177670.050000,3106903.312500,166962.414387
79,3194913.875000,3106903.312500,166962.414387
80,3179718.175000,3106903.312500,166962.414387
81,3162029.650000,3106903.312500,166127.602315
82,3156875.462500,3106903.312500,166127.602315
83,3193111.937500,3106903.312500,166127.602315
84,3180870.475000,3106903.312500,166127.602315
85,3175735.225000,3106903.312500,166127.602315
86,3131604.100000,3106903.312500,165296.964304
87,3130518.712500,3106903.312500,165296.964304
88,3132656.737500,3106903.312500,165296.964304
89,3132084.337500,3106903.312500,165296.964304
90,3140747.025000,3106903.312500,165296.964304
91,3140695.425000,3106903.312500,164470.479482
92,3138526.525000,3106903.312500,164470.479482
93,3156685.900000,3106903.312500,164470.479482
94,3315036.400000,3106903.312500,164470.479482
95,3338439.200000,3106903.312500,164470.479482
96,3333926.312500,3106903.312500,163648.127085
97,3208919.012500,3106903.312500,163648.127085
98,3237430.437500,3106903.312500,163648.127085
99,3229666.212500,3106903.312500,163648.127085
100,3238288.112500,3106903.312500,163648.127085
101,3105652.112500,3105652.112500,162829.886449
102,3171549.412500,3105652.112500,162829.886449
103,3161550.975000,3105652.112500,162829.886449
104,3341673.375000,3105652.112500,162829.886449
105,3365788.125000,3105652.112500,162829.886449
106,3371865.675000,3105652.112500,162015.737017
107,3373356.450000,3105652.112500,162015.737017
108,3245494.937500,3105652.112500,162015.737017
109,3246697.612500,3105652.112500,162015.737017
110,3189314.812500,3105652.112500,162015.737017
111,3153940.612500,3105652.112500,161205.658332
112,3153940.612500,3105652.112500,161205.658332
113,3142061.237500,3105652.112500,161205.658332
114,3142061.237500,3105652.112500,161205.658332
115,3147307.825000,3105652.112500,161205.658332
116,3165246.425000,3105652.112500,160399.630040
117,3157658.825000,3105652.112500,160399.630040
118,3150071.262500,3105652.112500,160399.630040
119,3143946.875000,3105652.112500,160399.630040
120,2886437.437500,2886437.437500,160399.630040
121,2886724.937500,2886437.437500,159597.631890
122,2891412.625000,2886437.437500,159597.631890
123,2779146.250000,2779146.250000,159597.631890
