iteration,current,best,temp
1,3.1154e+06,3.1154e+06,180000.000000
2,3110483.687500,3110483.687500,180000.000000
3,3125888.687500,3110483.687500,180000.000000
4,3125888.687500,3110483.687500,180000.000000
5,3125479.487500,3110483.687500,180000.000000
6,3130828.712500,3110483.687500,180000.000000
7,3130404.400000,3110483.687500,180000.000000
8,3125433.775000,3110483.687500,180000.000000
9,3110058.975000,3110058.975000,180000.000000
10,3109404.750000,3109404.750000,180000.000000
11,3104790.112500,3104790.112500,179100.000000
12,3103402.612500,3103402.612500,179100.000000
13,3101467.300000,3101467.300000,179100.000000
14,3132838.050000,3101467.300000,179100.000000
15,3126732.987500,3101467.300000,179100.000000
16,3146726.862500,3101467.300000,179100.000000
17,3166637.487500,3101467.300000,179100.000000
18,3168541.175000,3101467.300000,179100.000000
19,3166551.500000,3101467.300000,179100.000000
20,3265915.200000,3101467.300000,179100.000000
21,3312860.400000,3101467.300000,178204.500000
22,3306837.175000,3101467.300000,178204.500000
23,3301710.975000,3101467.300000,178204.500000
24,3354122.175000,3101467.300000,178204.500000
25,3354122.175000,3101467.300000,178204.500000
26,2772759.375000,2772759.375000,178204.500000
27,2787321.412500,2772759.375000,178204.500000
28,2776490.162500,2772759.375000,178204.500000
29,2765158.787500,2765158.787500,178204.500000
30,2770033.012500,2765158.787500,178204.500000
31,2724358.012500,2724358.012500,177313.477500
32,2711349.162500,2711349.162500,177313.477500
33,2715768.537500,2711349.162500,177313.477500
34,2716655.825000,2711349.162500,177313.477500
35,2721083.162500,2711349.162500,177313.477500
36,2721464.725000,2711349.162500,177313.477500
37,2719187.500000,2711349.162500,177313.477500
38,2722322.875000,2711349.162500,177313.477500
39,2661515.537500,2661515.537500,177313.477500
40,2606611.687500,2606611.687500,177313.477500
41,2643061.687500,2606611.687500,176426.910113
42,2539017.037500,2539017.037500,176426.910113
43,2503315.312500,2503315.312500,176426.910113
44,2605323.225000,2503315.312500,176426.910113
45,2619291.037500,2503315.312500,176426.910113
46,2629075.637500,2503315.312500,176426.910113
47,2669760.100000,2503315.312500,176426.910113
48,2673498.025000,2503315.312500,176426.910113
49,2684845.725000,2503315.312500,176426.910113
50,2706341.325000,2503315.312500,176426.910113
51,2678634.787500,2503315.312500,175544.775562
52,2667287.087500,2503315.312500,175544.775562
53,2666675.762500,2503315.312500,175544.775562
54,2667676.075000,2503315.312500,175544.775562
55,2666626.812500,2503315.312500,175544.775562
56,2677974.512500,2503315.312500,175544.775562
57,2676380.200000,2503315.312500,175544.775562
58,2683030.400000,2503315.312500,175544.775562
59,2682977.600000,2503315.312500,175544.775562
60,2544824.075000,2503315.312500,175544.775562
61,2544900.550000,2503315.312500,174667.051684
62,2481909.225000,2481909.225000,174667.051684
63,2482086.250000,2481909.225000,174667.051684
64,2489540.050000,2481909.225000,174667.051684
65,2487925.937500,2481909.225000,174667.051684
66,2487849.462500,2481909.225000,174667.051684
67,2487849.462500,2481909.225000,174667.051684
68,2406618.275000,2406618.275000,174667.051684
69,2406618.275000,2406618.275000,174667.051684
70,2387972.587500,2387972.587500,174667.051684
71,2399449.150000,2387972.587500,173793.716426
72,2335819.825000,2335819.825000,173793.716426
73,2314324.225000,2314324.225000,173793.716426
74,2274925.787500,2274925.787500,173793.716426
75,2302631.225000,2274925.787500,173793.716426
76,2243943.525000,2243943.525000,173793.716426
77,2243943.525000,2243943.525000,173793.716426
78,2243943.525000,2243943.525000,173793.716426
79,2229975.712500,2229975.712500,173793.716426
80,2233577.712500,2229975.712500,173793.716426
81,2228653.787500,2228653.787500,172924.747844
82,2228653.787500,2228653.787500,172924.747844
83,2248843.500000,2228653.787500,172924.747844
84,2234849.200000,2228653.787500,172924.747844
85,2217232.100000,2217232.100000,172924.747844
86,2218041.012500,2217232.100000,172924.747844
87,2212207.575000,2212207.575000,172924.747844
88,2212631.887500,2212207.575000,172924.747844
89,2204388.262500,2204388.262500,172924.747844
90,2201450.762500,2201450.762500,172924.747844
91,2201094.762500,2201094.762500,172060.124104
92,2199063.587500,2199063.587500,172060.124104
93,2133365.900000,2133365.900000,172060.124104
94,2163524.225000,2133365.900000,172060.124104
95,2164296.100000,2133365.900000,172060.124104
96,2155472.662500,2133365.900000,172060.124104
97,2155472.662500,2133365.900000,172060.124104
98,2153349.112500,2133365.900000,172060.124104
99,2153349.112500,2133365.900000,172060.124104
100,2167331.675000,2133365.900000,172060.124104
101,2172290.200000,2133365.900000,171199.823484
102,2172476.400000,2133365.900000,171199.823484
103,2170559.100000,2133365.900000,171199.823484
104,2156576.537500,2133365.900000,171199.823484
105,2158493.837500,2133365.900000,171199.823484
106,2168334.662500,2133365.900000,171199.823484
107,2171556.212500,2133365.900000,171199.823484
108,2181266.937500,2133365.900000,171199.823484
109,2186574.437500,2133365.900000,171199.823484
110,2133302.412500,2133302.412500,171199.823484
111,2128031.762500,2128031.762500,170343.824366
112,2140035.887500,2128031.762500,170343.824366
113,2139226.975000,2128031.762500,170343.824366
114,2121821.537500,2121821.537500,170343.824366
115,2109942.787500,2109942.787500,170343.824366
116,2214981.975000,2109942.787500,170343.824366
117,2214981.975000,2109942.787500,170343.824366
118,2219921.975000,2109942.787500,170343.824366
119,2213414.025000,2109942.787500,170343.824366
120,2213414.025000,2109942.787500,170343.824366
121,2222601.975000,2109942.787500,169492.105245
122,2222601.975000,2109942.787500,169492.105245
123,2237076.337500,2109942.787500,169492.105245
124,2242648.537500,2109942.787500,169492.105245
125,2237524.537500,2109942.787500,169492.105245
126,2236763.475000,2109942.787500,169492.105245
127,2276089.850000,2109942.787500,169492.105245
128,2306123.187500,2109942.787500,169492.105245
129,2309213.775000,2109942.787500,169492.105245
130,2312757.525000,2109942.787500,169492.105245
131,2313037.012500,2109942.787500,168644.644718
132,2325075.887500,2109942.787500,168644.644718
133,2321985.300000,2109942.787500,168644.644718
134,2321329.800000,2109942.787500,168644.644718
135,2327560.875000,2109942.787500,168644.644718
136,2327560.875000,2109942.787500,168644.644718
137,2325410.625000,2109942.787500,168644.644718
138,2325854.312500,2109942.787500,168644.644718
139,2327060.587500,2109942.787500,168644.644718
140,2287734.212500,2109942.787500,168644.644718
141,2284190.462500,2109942.787500,167801.421495
142,2272653.712500,2109942.787500,167801.421495
