iteration,current,best,temp
1,3.79362e+06,3.79362e+06,180000.000000
2,3758131.350000,3758131.350000,180000.000000
3,3781759.262500,3758131.350000,179100.000000
4,3783775.562500,3758131.350000,179100.000000
5,3772735.687500,3758131.350000,178204.500000
6,3757237.587500,3757237.587500,178204.500000
7,3736503.662500,3736503.662500,177313.477500
8,3735275.162500,3735275.162500,177313.477500
9,3736521.287500,3735275.162500,176426.910113
10,3736521.287500,3735275.162500,176426.910113
11,3737002.950000,3735275.162500,175544.775562
12,3694034.550000,3694034.550000,175544.775562
13,3647232.250000,3647232.250000,174667.051684
14,3647232.250000,3647232.250000,174667.051684
15,3661333.562500,3647232.250000,173793.716426
16,3661333.562500,3647232.250000,173793.716426
17,3534713.275000,3534713.275000,172924.747844
18,3536070.150000,3534713.275000,172924.747844
19,3544157.775000,3534713.275000,172060.124104
20,3546412.775000,3534713.275000,172060.124104
21,3527018.712500,3527018.712500,171199.823484
22,3516443.112500,3516443.112500,171199.823484
23,3509583.987500,3509583.987500,170343.824366
24,3506094.300000,3506094.300000,170343.824366
25,3552258.762500,3506094.300000,169492.105245
26,2630436.837500,2630436.837500,169492.105245
27,2658775.587500,2630436.837500,168644.644718
28,2659597.837500,2630436.837500,168644.644718
29,2659597.837500,2630436.837500,167801.421495
30,2654748.512500,2630436.837500,167801.421495
31,2656953.112500,2630436.837500,166962.414387
32,2570004.000000,2570004.000000,166962.414387
33,2570004.000000,2570004.000000,166127.602315
34,2576335.287500,2570004.000000,166127.602315
35,2576924.762500,2570004.000000,165296.964304
36,2584665.262500,2570004.000000,165296.964304
37,2565395.200000,2565395.200000,164470.479482
38,2413183.700000,2413183.700000,164470.479482
39,2421112.600000,2413183.700000,163648.127085
40,2420158.200000,2413183.700000,163648.127085
41,2420158.200000,2413183.700000,162829.886449
42,2450264.287500,2413183.700000,162829.886449
43,2417185.912500,2413183.700000,162015.737017
44,2387393.400000,2387393.400000,162015.737017
45,2367694.487500,2367694.487500,161205.658332
46,2368101.625000,2367694.487500,161205.658332
47,2363370.250000,2363370.250000,160399.630040
48,2362434.975000,2362434.975000,160399.630040
49,2357813.862500,2357813.862500,159597.631890
50,2430787.537500,2357813.862500,159597.631890
51,2430787.537500,2357813.862500,158799.643731
52,2412790.500000,2357813.862500,158799.643731
53,2412790.500000,2357813.862500,158005.645512
54,2411551.125000,2357813.862500,158005.645512
55,2424402.150000,2357813.862500,157215.617285
56,2424402.150000,2357813.862500,157215.617285
57,2422512.375000,2357813.862500,156429.539198
58,2416181.087500,2357813.862500,156429.539198
59,2416181.087500,2357813.862500,155647.391502
60,2413147.862500,2357813.862500,155647.391502
61,2422402.562500,2357813.862500,154869.154545
62,2422190.862500,2357813.862500,154869.154545
63,2456091.812500,2357813.862500,154094.808772
64,2474193.137500,2357813.862500,154094.808772
65,2475436.262500,2357813.862500,153324.334728
66,2490144.662500,2357813.862500,153324.334728
67,2405860.925000,2357813.862500,152557.713054
68,2407418.287500,2357813.862500,152557.713054
69,2345681.362500,2345681.362500,151794.924489
70,2345681.362500,2345681.362500,151794.924489
71,2343430.900000,2343430.900000,151035.949867
72,2354964.337500,2343430.900000,151035.949867
73,2349021.962500,2343430.900000,150280.770117
74,2353895.275000,2343430.900000,150280.770117
75,2353291.925000,2343430.900000,149529.366267
76,2366824.937500,2343430.900000,149529.366267
77,2367202.850000,2343430.900000,148781.719435
78,2365645.487500,2343430.900000,148781.719435
79,2352112.475000,2343430.900000,148037.810838
80,2360337.475000,2343430.900000,148037.810838
81,2360337.475000,2343430.900000,147297.621784
82,2360942.150000,2343430.900000,147297.621784
83,2361029.725000,2343430.900000,146561.133675
84,2377851.025000,2343430.900000,146561.133675
85,2360085.025000,2343430.900000,145828.328007
86,2355079.550000,2343430.900000,145828.328007
87,2359314.200000,2343430.900000,145099.186367
88,2359314.200000,2343430.900000,145099.186367
89,2359314.200000,2343430.900000,144373.690435
90,2358491.950000,2343430.900000,144373.690435
91,2356030.600000,2343430.900000,143651.821983
92,2356030.600000,2343430.900000,143651.821983
93,2356136.775000,2343430.900000,142933.562873
94,2355980.587500,2343430.900000,142933.562873
95,2361213.875000,2343430.900000,142218.895058
96,2360889.687500,2343430.900000,142218.895058
97,2372137.250000,2343430.900000,141507.800583
98,2330174.525000,2330174.525000,141507.800583
99,2324428.925000,2324428.925000,140800.261580
100,2336289.775000,2324428.925000,140800.261580
101,2301509.837500,2301509.837500,140096.260272
102,2316727.650000,2301509.837500,140096.260272
103,2316727.650000,2301509.837500,139395.778971
104,2316984.562500,2301509.837500,139395.778971
105,2310653.275000,2301509.837500,138698.800076
106,2295435.462500,2295435.462500,138698.800076
107,2295435.462500,2295435.462500,138005.306076
108,2307184.437500,2295435.462500,138005.306076
109,2296068.825000,2295435.462500,137315.279545
110,2291492.325000,2291492.325000,137315.279545
111,2287457.800000,2287457.800000,136628.703148
112,2136873.575000,2136873.575000,136628.703148
113,2142722.950000,2136873.575000,135945.559632
114,2106940.150000,2106940.150000,135945.559632
115,2102318.650000,2102318.650000,135265.831834
116,2092956.962500,2092956.962500,135265.831834
117,2092956.962500,2092956.962500,134589.502675
118,2110954.000000,2092956.962500,134589.502675
119,2110954.000000,2092956.962500,133916.555161
120,2110954.000000,2092956.962500,133916.555161
121,2110954.000000,2092956.962500,133246.972385
122,2128256.800000,2092956.962500,133246.972385
123,2128666.800000,2092956.962500,132580.737523
124,2142135.300000,2092956.962500,132580.737523
125,2211551.425000,2092956.962500,131917.833836
126,2195500.550000,2092956.962500,131917.833836
127,2195500.550000,2092956.962500,131258.244667
128,2214808.737500,2092956.962500,131258.244667
129,2201528.300000,2092956.962500,130601.953443
130,2201244.462500,2092956.962500,130601.953443
131,2197009.812500,2092956.962500,129948.943676
132,2197009.812500,2092956.962500,129948.943676
133,2201507.587500,2092956.962500,129299.198958
134,2190797.062500,2092956.962500,129299.198958
135,2191612.912500,2092956.962500,128652.702963
136,2192161.537500,2092956.962500,128652.702963
137,2192161.537500,2092956.962500,128009.439448
138,2192161.537500,2092956.962500,128009.439448
139,2192161.537500,2092956.962500,127369.392251
140,2198930.287500,2092956.962500,127369.392251
141,2172129.337500,2092956.962500,126732.545290
142,2177552.112500,2092956.962500,126732.545290
143,2177552.112500,2092956.962500,126098.882563
144,2177552.112500,2092956.962500,126098.882563
145,2177552.112500,2092956.962500,125468.388150
146,2171524.362500,2092956.962500,125468.388150
147,2138073.550000,2092956.962500,124841.046210
148,2138073.550000,2092956.962500,124841.046210
149,2089457.050000,2089457.050000,124216.840979
150,2084184.662500,2084184.662500,124216.840979
151,2076281.475000,2076281.475000,123595.756774
152,2075465.625000,2075465.625000,123595.756774
153,2053270.525000,2053270.525000,122977.777990
154,2053270.525000,2053270.525000,122977.777990
155,2051855.362500,2051855.362500,122362.889100
156,2051855.362500,2051855.362500,122362.889100
157,1976257.212500,1976257.212500,121751.074654
158,1976257.212500,1976257.212500,121751.074654
159,1976239.712500,1976239.712500,121142.319281
160,1976239.712500,1976239.712500,121142.319281
161,1969640.262500,1969640.262500,120536.607685
162,1948047.950000,1948047.950000,120536.607685
163,2020199.425000,1948047.950000,119933.924646
164,2205861.737500,1948047.950000,119933.924646
165,2159599.975000,1948047.950000,119334.255023
166,2162286.575000,1948047.950000,119334.255023
167,2170237.725000,1948047.950000,118737.583748
168,2170207.350000,1948047.950000,118737.583748
169,2176955.475000,1948047.950000,118143.895829
170,2179180.912500,1948047.950000,118143.895829
171,2179180.912500,1948047.950000,117553.176350
172,2204680.037500,1948047.950000,117553.176350
173,2215833.137500,1948047.950000,116965.410468
174,2034075.075000,1948047.950000,116965.410468
175,2173565.612500,1948047.950000,116380.583416
176,2173565.612500,1948047.950000,116380.583416
177,2158571.862500,1948047.950000,115798.680499
178,2158571.862500,1948047.950000,115798.680499
179,2158571.862500,1948047.950000,115219.687096
180,2158571.862500,1948047.950000,115219.687096
181,2162444.975000,1948047.950000,114643.588661
182,2162444.975000,1948047.950000,114643.588661
183,2160577.850000,1948047.950000,114070.370718
184,2160577.850000,1948047.950000,114070.370718
185,2160577.850000,1948047.950000,113500.018864
186,2158300.625000,1948047.950000,113500.018864
187,2176548.250000,1948047.950000,112932.518770
188,2246304.787500,1948047.950000,112932.518770
189,2245238.887500,1948047.950000,112367.856176
190,2255138.262500,1948047.950000,112367.856176
191,2278789.162500,1948047.950000,111806.016895
192,2364214.687500,1948047.950000,111806.016895
193,2364214.687500,1948047.950000,111246.986810
194,2260023.562500,1948047.950000,111246.986810
195,2256150.450000,1948047.950000,110690.751876
196,2237902.825000,1948047.950000,110690.751876
197,2237539.737500,1948047.950000,110137.298117
198,2237539.737500,1948047.950000,110137.298117
199,2241773.337500,1948047.950000,109586.611626
200,2243870.075000,1948047.950000,109586.611626
201,2228954.075000,1948047.950000,109038.678568
202,2239505.450000,1948047.950000,109038.678568
203,2239505.450000,1948047.950000,108493.485175
204,2235271.850000,1948047.950000,108493.485175
205,2229034.250000,1948047.950000,107951.017750
206,2240601.025000,1948047.950000,107951.017750
207,2243339.762500,1948047.950000,107411.262661
208,2251769.012500,1948047.950000,107411.262661
209,2251769.012500,1948047.950000,106874.206348
210,2251445.812500,1948047.950000,106874.206348
211,2251248.225000,1948047.950000,106339.835316
212,2251248.225000,1948047.950000,106339.835316
213,2251319.525000,1948047.950000,105808.136139
214,2246501.125000,1948047.950000,105808.136139
215,2242187.350000,1948047.950000,105279.095459
216,2235513.275000,1948047.950000,105279.095459
217,2228182.025000,1948047.950000,104752.699981
218,2228004.550000,1948047.950000,104752.699981
219,2228004.550000,1948047.950000,104228.936481
220,2229646.975000,1948047.950000,104228.936481
221,2230601.375000,1948047.950000,103707.791799
222,2231608.400000,1948047.950000,103707.791799
223,2198808.975000,1948047.950000,103189.252840
224,2192897.550000,1948047.950000,103189.252840
225,2327721.662500,1948047.950000,102673.306576
226,2327865.587500,1948047.950000,102673.306576
227,2348486.762500,1948047.950000,102159.940043
228,2348486.762500,1948047.950000,102159.940043
229,2349273.212500,1948047.950000,101649.140343
230,2359076.012500,1948047.950000,101649.140343
231,2312178.775000,1948047.950000,101140.894641
232,2312178.775000,1948047.950000,101140.894641
233,2286679.650000,1948047.950000,100635.190168
234,2494253.275000,1948047.950000,100635.190168
235,2508785.575000,1948047.950000,100132.014217
236,2514873.387500,1948047.950000,100132.014217
237,2514873.387500,1948047.950000,99631.354146
238,2521134.125000,1948047.950000,99631.354146
239,2521134.125000,1948047.950000,99133.197375
240,2521134.125000,1948047.950000,99133.197375
241,2517999.287500,1948047.950000,98637.531388
242,2517999.287500,1948047.950000,98637.531388
243,2343876.475000,1948047.950000,98144.343731
244,2337267.100000,1948047.950000,98144.343731
245,2335518.850000,1948047.950000,97653.622013
246,2335518.850000,1948047.950000,97653.622013
247,2335518.850000,1948047.950000,97165.353903
248,2335784.137500,1948047.950000,97165.353903
249,2335784.137500,1948047.950000,96679.527133
250,2335784.137500,1948047.950000,96679.527133
251,2335784.137500,1948047.950000,96196.129497
252,2336233.737500,1948047.950000,96196.129497
253,2336233.737500,1948047.950000,95715.148850
254,2336233.737500,1948047.950000,95715.148850
255,2340007.050000,1948047.950000,95236.573106
256,2340007.050000,1948047.950000,95236.573106
257,2358120.112500,1948047.950000,94760.390240
258,2356857.487500,1948047.950000,94760.390240
259,2361346.412500,1948047.950000,94286.588289
260,2361346.412500,1948047.950000,94286.588289
261,2363482.475000,1948047.950000,93815.155347
262,2360288.725000,1948047.950000,93815.155347
263,2361842.762500,1948047.950000,93346.079571
264,2361842.762500,1948047.950000,93346.079571
265,2365111.712500,1948047.950000,92879.349173
266,2365199.287500,1948047.950000,92879.349173
