iteration,current,best,temp
1,3.69005e+06,3.62184e+06,180000.000000
2,3688985.200000,3621840.250000,180000.000000
3,3678037.200000,3621840.250000,179100.000000
4,3681357.825000,3621840.250000,179100.000000
5,3695501.075000,3621840.250000,178204.500000
6,3722658.725000,3621840.250000,178204.500000
7,3665611.537500,3621840.250000,177313.477500
8,3550508.175000,3550508.175000,177313.477500
9,3560646.075000,3550508.175000,176426.910113
10,3551797.762500,3550508.175000,176426.910113
11,3524640.112500,3524640.112500,175544.775562
12,3523793.637500,3523793.637500,175544.775562
13,3489300.687500,3489300.687500,174667.051684
14,3489300.687500,3489300.687500,174667.051684
15,3485082.687500,3485082.687500,173793.716426
16,3479247.775000,3479247.775000,173793.716426
17,3586013.525000,3479247.775000,172924.747844
18,3597811.837500,3479247.775000,172924.747844
19,3617724.312500,3479247.775000,172060.124104
20,3624980.600000,3479247.775000,172060.124104
21,3678327.425000,3479247.775000,171199.823484
22,3756831.762500,3479247.775000,171199.823484
23,3757868.362500,3479247.775000,170343.824366
24,3495840.562500,3479247.775000,170343.824366
25,3527835.212500,3479247.775000,169492.105245
26,3522887.462500,3479247.775000,169492.105245
27,3502713.737500,3479247.775000,168644.644718
28,3513871.037500,3479247.775000,168644.644718
29,3521933.537500,3479247.775000,167801.421495
30,3524216.725000,3479247.775000,167801.421495
31,3524411.725000,3479247.775000,166962.414387
32,3576692.950000,3479247.775000,166962.414387
33,3573864.362500,3479247.775000,166127.602315
34,3428304.287500,3428304.287500,166127.602315
35,3420988.862500,3420988.862500,165296.964304
36,3420988.862500,3420988.862500,165296.964304
37,3414317.800000,3414317.800000,164470.479482
38,3414317.800000,3414317.800000,164470.479482
39,3431748.937500,3414317.800000,163648.127085
40,3455965.687500,3414317.800000,163648.127085
41,3455120.712500,3414317.800000,162829.886449
42,3457607.825000,3414317.800000,162829.886449
43,3500576.225000,3414317.800000,162015.737017
44,3502302.275000,3414317.800000,162015.737017
45,3518608.862500,3414317.800000,161205.658332
46,3519455.337500,3414317.800000,161205.658332
47,3519455.337500,3414317.800000,160399.630040
48,3493528.962500,3414317.800000,160399.630040
49,3493528.962500,3414317.800000,159597.631890
50,3485181.762500,3414317.800000,159597.631890
51,3477401.712500,3414317.800000,158799.643731
52,3424828.437500,3414317.800000,158799.643731
53,3426538.437500,3414317.800000,158005.645512
54,3425966.437500,3414317.800000,158005.645512
55,3417298.625000,3414317.800000,157215.617285
56,3435486.125000,3414317.800000,157215.617285
57,3371574.000000,3371574.000000,156429.539198
58,3363949.687500,3363949.687500,156429.539198
59,3364717.150000,3363949.687500,155647.391502
60,3362191.750000,3362191.750000,155647.391502
61,3205805.475000,3205805.475000,154869.154545
62,3205805.475000,3205805.475000,154869.154545
63,3222955.325000,3205805.475000,154094.808772
64,3222955.325000,3205805.475000,154094.808772
