iteration,current,best,temp
1,3.07114e+06,3.07114e+06,210603.629542
2,3060939.625000,3060939.625000,210603.629542
3,3061128.125000,3060939.625000,210603.629542
4,3053528.225000,3053528.225000,210603.629542
5,3078636.175000,3053528.225000,210382.044039
6,3077403.625000,3053528.225000,210382.044039
7,3077659.825000,3053528.225000,210382.044039
8,3084970.637500,3053528.225000,210382.044039
9,3084970.637500,3053528.225000,210160.691676
10,3111542.237500,3053528.225000,210160.691676
11,3111234.437500,3053528.225000,210160.691676
12,3103341.325000,3053528.225000,210160.691676
13,3118920.887500,3053528.225000,209939.572208
14,3114580.787500,3053528.225000,209939.572208
15,3108063.487500,3053528.225000,209939.572208
16,3108063.487500,3053528.225000,209939.572208
17,3109309.312500,3053528.225000,209718.685389
18,3098175.112500,3053528.225000,209718.685389
19,3095300.850000,3053528.225000,209718.685389
20,3090739.500000,3053528.225000,209718.685389
21,3328526.437500,3053528.225000,209498.030975
22,3163130.062500,3053528.225000,209498.030975
23,3167359.125000,3053528.225000,209498.030975
24,3178696.625000,3053528.225000,209498.030975
25,2780377.812500,2780377.812500,209277.608722
26,2790090.125000,2780377.812500,209277.608722
27,2787191.925000,2780377.812500,209277.608722
28,2786506.500000,2780377.812500,209277.608722
29,2790259.050000,2780377.812500,209057.418385
30,2794053.025000,2780377.812500,209057.418385
31,2804159.825000,2780377.812500,209057.418385
32,2801691.700000,2780377.812500,209057.418385
33,2794331.500000,2780377.812500,208837.459720
34,2794331.500000,2780377.812500,208837.459720
35,2821951.075000,2780377.812500,208837.459720
36,2821786.487500,2780377.812500,208837.459720
37,2821786.487500,2780377.812500,208617.732483
38,2821786.487500,2780377.812500,208617.732483
39,2821786.487500,2780377.812500,208617.732483
40,2801660.612500,2780377.812500,208617.732483
41,2785841.862500,2780377.812500,208398.236432
42,2785334.212500,2780377.812500,208398.236432
43,2788838.800000,2780377.812500,208398.236432
44,2806747.437500,2780377.812500,208398.236432
45,2817980.450000,2780377.812500,208178.971321
46,2825001.200000,2780377.812500,208178.971321
47,2826114.325000,2780377.812500,208178.971321
48,2831961.887500,2780377.812500,208178.971321
49,2843708.462500,2780377.812500,207959.936910
50,2839186.462500,2780377.812500,207959.936910
51,2849495.587500,2780377.812500,207959.936910
52,2852090.900000,2780377.812500,207959.936910
53,2842383.575000,2780377.812500,207741.132954
54,2580703.550000,2580703.550000,207741.132954
55,2591305.775000,2580703.550000,207741.132954
56,2585063.337500,2580703.550000,207741.132954
57,2585063.337500,2580703.550000,207522.559212
58,2573180.262500,2573180.262500,207522.559212
59,2578471.262500,2573180.262500,207522.559212
60,2576912.887500,2573180.262500,207522.559212
61,2590498.162500,2573180.262500,207304.215441
62,2579006.662500,2573180.262500,207304.215441
63,2577560.775000,2573180.262500,207304.215441
64,2577292.650000,2573180.262500,207304.215441
65,2575420.725000,2573180.262500,207086.101399
66,2597703.925000,2573180.262500,207086.101399
67,2580794.725000,2573180.262500,207086.101399
68,2340163.937500,2340163.937500,207086.101399
69,2368367.237500,2340163.937500,206868.216845
70,2338249.412500,2338249.412500,206868.216845
71,2308951.112500,2308951.112500,206868.216845
72,2239261.787500,2239261.787500,206868.216845
73,2237466.362500,2237466.362500,206650.561537
74,2230670.875000,2230670.875000,206650.561537
75,2232074.525000,2230670.875000,206650.561537
76,2228404.937500,2228404.937500,206650.561537
77,2228404.937500,2228404.937500,206433.135234
78,2209962.387500,2209962.387500,206433.135234
79,2216591.562500,2209962.387500,206433.135234
80,2216961.162500,2209962.387500,206433.135234
81,2187355.162500,2187355.162500,206215.937694
82,2193436.237500,2187355.162500,206215.937694
83,2198527.175000,2187355.162500,206215.937694
84,2200005.987500,2187355.162500,206215.937694
85,2165096.787500,2165096.787500,205998.968678
86,2222772.950000,2165096.787500,205998.968678
87,2222772.950000,2165096.787500,205998.968678
88,2249004.587500,2165096.787500,205998.968678
89,2246660.375000,2165096.787500,205782.227945
90,2264857.100000,2165096.787500,205782.227945
91,2147356.662500,2147356.662500,205782.227945
92,2140244.337500,2140244.337500,205782.227945
93,2147885.275000,2140244.337500,205565.715254
94,2141394.862500,2140244.337500,205565.715254
95,2123303.100000,2123303.100000,205565.715254
96,2144416.537500,2123303.100000,205565.715254
97,2139135.300000,2123303.100000,205349.430367
98,2139135.300000,2123303.100000,205349.430367
99,2139135.300000,2123303.100000,205349.430367
100,2139135.300000,2123303.100000,205349.430367
101,2138806.700000,2123303.100000,205133.373042
102,2595512.825000,2123303.100000,205133.373042
103,2601342.425000,2123303.100000,205133.373042
104,2601784.212500,2123303.100000,205133.373042
105,2605698.162500,2123303.100000,204917.543040
106,2604478.150000,2123303.100000,204917.543040
107,2656127.150000,2123303.100000,204917.543040
108,2663473.750000,2123303.100000,204917.543040
109,2656757.950000,2123303.100000,204701.940123
110,2665182.325000,2123303.100000,204701.940123
111,2664637.137500,2123303.100000,204701.940123
112,2648051.887500,2123303.100000,204701.940123
113,2651651.062500,2123303.100000,204486.564052
114,2651834.412500,2123303.100000,204486.564052
115,2588046.012500,2123303.100000,204486.564052
116,2566184.812500,2123303.100000,204486.564052
117,2566671.212500,2123303.100000,204271.414587
118,2584084.712500,2123303.100000,204271.414587
119,2594731.275000,2123303.100000,204271.414587
120,2598481.275000,2123303.100000,204271.414587
121,2185718.937500,2123303.100000,204056.491491
122,2184862.937500,2123303.100000,204056.491491
123,2191298.625000,2123303.100000,204056.491491
124,2188692.562500,2123303.100000,204056.491491
125,2189671.837500,2123303.100000,203841.794525
126,2200806.037500,2123303.100000,203841.794525
127,2194003.500000,2123303.100000,203841.794525
128,2194003.500000,2123303.100000,203841.794525
129,2152029.750000,2123303.100000,203627.323451
130,2144591.550000,2123303.100000,203627.323451
131,2144591.550000,2123303.100000,203627.323451
132,2217685.237500,2123303.100000,203627.323451
133,2313616.612500,2123303.100000,203413.078032
134,2309972.737500,2123303.100000,203413.078032
135,2311257.537500,2123303.100000,203413.078032
136,2151459.962500,2123303.100000,203413.078032
137,2240130.112500,2123303.100000,203199.058030
138,2244706.612500,2123303.100000,203199.058030
139,2244706.612500,2123303.100000,203199.058030
140,2260857.500000,2123303.100000,203199.058030
141,2918486.900000,2123303.100000,202985.263208
142,2918486.900000,2123303.100000,202985.263208
143,2912813.900000,2123303.100000,202985.263208
144,2911796.800000,2123303.100000,202985.263208
145,2915850.500000,2123303.100000,202771.693329
146,2908832.162500,2123303.100000,202771.693329
147,2892863.312500,2123303.100000,202771.693329
148,2893293.987500,2123303.100000,202771.693329
149,2893293.987500,2123303.100000,202558.348157
150,2876712.450000,2123303.100000,202558.348157
151,2876302.050000,2123303.100000,202558.348157
152,2861308.300000,2123303.100000,202558.348157
153,2870187.100000,2123303.100000,202345.227454
154,2908005.000000,2123303.100000,202345.227454
155,2889992.962500,2123303.100000,202345.227454
156,2850665.962500,2123303.100000,202345.227454
157,2843388.550000,2123303.100000,202132.330986
158,2833125.762500,2123303.100000,202132.330986
159,2833495.362500,2123303.100000,202132.330986
160,2829831.462500,2123303.100000,202132.330986
161,2829831.462500,2123303.100000,201919.658515
162,2833508.025000,2123303.100000,201919.658515
163,2827122.525000,2123303.100000,201919.658515
164,3069545.325000,2123303.100000,201919.658515
165,3065623.487500,2123303.100000,201707.209807
166,2823200.687500,2123303.100000,201707.209807
167,2829359.362500,2123303.100000,201707.209807
168,2833084.362500,2123303.100000,201707.209807
169,2810487.562500,2123303.100000,201494.984625
170,2814987.562500,2123303.100000,201494.984625
171,2829482.712500,2123303.100000,201494.984625
172,2816344.850000,2123303.100000,201494.984625
173,2838715.800000,2123303.100000,201282.982735
174,2824545.000000,2123303.100000,201282.982735
