iteration,current,best,temp
1,4.43172e+06,4.43172e+06,210603.629542
2,4452187.525000,4431716.087500,210603.629542
3,4452187.525000,4431716.087500,210603.629542
4,4449856.525000,4431716.087500,210603.629542
5,4438433.062500,4431716.087500,210382.044039
6,4452945.562500,4431716.087500,210382.044039
7,4453016.512500,4431716.087500,210382.044039
8,4496043.712500,4431716.087500,210382.044039
9,4528737.325000,4431716.087500,210160.691676
10,4529364.100000,4431716.087500,210160.691676
11,4553990.350000,4431716.087500,210160.691676
12,4542493.975000,4431716.087500,210160.691676
13,4614234.775000,4431716.087500,209939.572208
14,4614485.162500,4431716.087500,209939.572208
15,4614485.162500,4431716.087500,209939.572208
16,4615336.975000,4431716.087500,209939.572208
17,4507244.637500,4431716.087500,209718.685389
18,4514964.237500,4431716.087500,209718.685389
19,4480756.837500,4431716.087500,209718.685389
20,4487905.237500,4431716.087500,209718.685389
21,4487905.237500,4431716.087500,209498.030975
22,4496317.275000,4431716.087500,209498.030975
23,4496317.275000,4431716.087500,209498.030975
24,4491129.937500,4431716.087500,209498.030975
25,4522217.137500,4431716.087500,209277.608722
26,4483329.637500,4431716.087500,209277.608722
27,4457610.887500,4431716.087500,209277.608722
28,4485197.700000,4431716.087500,209277.608722
29,4491967.150000,4431716.087500,209057.418385
30,4485435.775000,4431716.087500,209057.418385
31,4542290.387500,4431716.087500,209057.418385
32,4542290.387500,4431716.087500,209057.418385
33,4534883.987500,4431716.087500,208837.459720
34,4576421.987500,4431716.087500,208837.459720
35,4577486.462500,4431716.087500,208837.459720
36,4603926.712500,4431716.087500,208837.459720
37,4518692.025000,4431716.087500,208617.732483
38,4518420.425000,4431716.087500,208617.732483
39,4513534.775000,4431716.087500,208617.732483
40,4514463.500000,4431716.087500,208617.732483
41,4496259.837500,4431716.087500,208398.236432
42,4646200.437500,4431716.087500,208398.236432
43,4646104.137500,4431716.087500,208398.236432
44,4646104.137500,4431716.087500,208398.236432
45,4655777.262500,4431716.087500,208178.971321
46,4653094.000000,4431716.087500,208178.971321
47,4650108.325000,4431716.087500,208178.971321
